Customer ID,Recency,Frequency,MonetaryValue,R_score,F_score,M_score,RFM_Segment,RFM_Score,K_Cluster,Churn_Status,Churn_Probability
12851,113,1,148.95,2,1,1,2.01.01.0,4,0,0,1.3513101279909153e-06
12853,63,5,1950.4,2,3,4,2.03.04.0,9,0,0,1.2338753075465768e-09
12854,197,4,1669.52,1,3,3,1.03.03.0,7,1,1,0.9879100768634561
12855,8,4,612.84,4,3,2,4.03.02.0,9,0,0,2.987537094608694e-14
12857,72,4,2581.6,2,3,4,2.03.04.0,9,0,0,9.514385622788347e-09
12858,19,1,177.92,3,1,1,3.01.01.0,5,0,0,3.0184211687836496e-14
12859,94,1,575.1,2,1,2,2.01.02.0,5,0,0,6.954453676326127e-08
12860,329,1,55.47,1,1,1,1.01.01.0,3,1,1,0.9999999999992042
12861,255,1,68.25,1,1,1,1.01.01.0,3,1,1,0.9999985541556223
12862,61,2,1008.32,2,2,3,2.02.03.0,7,0,0,3.7331497995997126e-10
12863,15,5,2271.35,4,3,4,4.03.04.0,11,0,0,4.4086763039116793e-13
12864,144,1,152.45,1,1,1,1.01.01.0,3,1,0,0.0002842416929758484
12865,14,2,1755.24,4,2,4,4.02.04.0,10,0,0,3.3766130195154276e-13
12866,110,2,668.23,2,2,2,2.02.02.0,6,0,0,2.5250239345385687e-06
12867,33,6,3876.47,3,4,4,3.04.04.0,11,0,0,1.3880789652331992e-11
12868,9,3,640.0,4,3,2,4.03.02.0,9,0,0,4.5534720473859385e-14
12869,317,1,337.67,1,1,2,1.01.02.0,4,1,1,0.9999999999959854
12870,11,3,1676.95,4,3,3,4.03.03.0,10,0,0,1.4926272706979645e-13
12871,75,1,363.38,2,1,2,2.01.02.0,5,0,0,1.680377072899216e-09
12872,1,11,3085.52,4,4,4,4.04.04.0,12,0,0,1.6334245361855906e-14
12873,33,2,1653.3,3,2,3,3.02.03.0,8,0,0,3.405205772444996e-12
12874,21,2,948.42,3,2,3,3.02.03.0,8,0,0,3.0558103871917157e-13
12875,107,3,1013.76,2,3,3,2.03.03.0,8,0,0,4.6335465823859535e-06
12876,30,2,1863.77,3,2,4,3.02.04.0,9,0,0,3.867115908478175e-12
12877,37,8,1419.4,3,4,3,3.04.03.0,10,0,0,7.51092473347013e-12
12880,17,2,640.13,4,2,2,4.02.02.0,8,0,0,1.3576963026945796e-13
12887,19,1,222.4,3,1,1,3.01.01.0,5,0,0,3.0324420965335044e-14
12889,17,4,385.46,4,3,2,4.03.02.0,9,0,0,1.684092389819619e-13
12890,23,1,336.8,3,1,2,3.01.02.0,6,0,0,1.333041418924552e-13
12891,94,8,509.5,2,4,2,2.04.02.0,8,0,0,1.1411646750832361e-07
12892,32,1,263.38,3,1,1,3.01.01.0,5,0,0,3.8314405892612753e-13
12894,211,1,157.35,1,1,1,1.01.01.0,3,1,1,0.9925021770494303
12897,17,2,297.75,4,2,1,4.02.01.0,7,0,0,6.573695056708119e-14
12898,99,2,310.96000000000004,2,2,2,2.02.02.0,6,0,0,2.854775937291735e-07
12899,49,1,366.4,3,1,2,3.01.02.0,6,0,0,2.1164770305487867e-11
12900,58,1,340.33,2,1,2,2.01.02.0,5,0,0,6.113283768144836e-11
12903,64,1,833.53,2,1,3,2.01.03.0,6,0,0,4.127176071813475e-10
12905,212,2,1018.42,1,2,3,1.02.03.0,6,1,1,0.9991026486261794
12907,31,2,508.91,3,2,2,3.02.02.0,7,0,0,1.0272427931061958e-12
12908,16,3,1026.0,4,3,3,4.03.03.0,10,0,0,3.693719379594191e-13
12909,60,3,924.52,2,3,3,2.03.03.0,8,0,0,4.852704469499587e-10
12910,15,5,2721.48,4,3,4,4.03.04.0,11,0,0,4.620363876243386e-13
12911,187,1,1680.47,1,1,3,1.01.03.0,5,1,1,0.8517954813964906
12913,4,9,4217.2300000000005,4,4,4,4.04.04.0,12,0,0,5.158247741995587e-14
12914,36,1,223.98,3,1,1,3.01.01.0,5,0,0,8.316741669735463e-13
12915,8,3,811.1,4,3,3,4.03.03.0,10,0,0,7.60312292378373e-14
12916,78,3,1647.87,2,3,3,2.03.03.0,8,0,0,1.7434015964688312e-08
12917,36,5,3765.2,3,3,4,3.03.04.0,10,0,0,1.5447776385298766e-11
12918,262,1,10953.5,1,1,4,1.01.04.0,6,1,1,0.9999999849714121
12920,207,3,323.86,1,3,2,1.03.02.0,6,1,1,0.9968116348610025
12921,2,39,19333.95,4,4,4,4.04.04.0,12,3,0,2.0470347423470914e-16
12923,26,2,612.9,3,2,2,3.02.02.0,7,0,0,3.9211291087570874e-13
12924,29,8,1535.7,3,4,3,3.04.03.0,10,0,0,1.600324367247651e-12
12925,228,1,35.28,1,1,1,1.01.01.0,3,1,1,0.9997210560762565
12926,47,4,1548.46,3,3,3,3.03.03.0,9,0,0,6.558357130002923e-11
12927,30,1,197.31,3,1,1,3.01.01.0,5,0,0,2.577421959617137e-13
12928,14,7,2242.19,4,4,4,4.04.04.0,12,0,0,4.607678066455669e-13
12931,16,42,50291.38,4,4,4,4.04.04.0,12,3,0,4.0235399340130975e-14
12932,175,8,1698.56,1,4,3,1.04.03.0,8,1,0,0.4788428537545431
12933,16,5,1079.5,4,3,3,4.03.03.0,10,0,0,2.373946248152595e-13
12934,372,1,181.65,1,1,1,1.01.01.0,3,1,1,0.9999999999999998
12935,11,8,2083.16,4,4,4,4.04.04.0,12,0,0,2.019755496640634e-13
12937,99,5,1593.34,2,3,3,2.03.03.0,8,0,0,6.621845079213035e-07
12939,15,12,13683.0,4,4,4,4.04.04.0,12,0,0,6.021810560243591e-13
12941,360,1,377.49,1,1,2,1.01.02.0,4,1,1,0.9999999999999991
12942,1,1,258.75,4,1,1,4.01.01.0,6,0,0,1.8207710501471123e-15
12943,194,2,496.5,1,2,2,1.02.02.0,5,1,1,0.9407579468139258
12945,292,1,437.16,1,1,2,1.01.02.0,4,1,1,0.9999999994824291
12946,72,1,324.45,2,1,2,2.01.02.0,5,0,0,9.329637159595925e-10
12947,9,1,304.04,4,1,1,4.01.01.0,6,0,0,8.690655400523194e-15
12948,366,2,252.48,1,2,1,1.02.01.0,4,1,1,0.9999999999999996
12949,18,14,11359.48,4,4,4,4.04.04.0,12,0,0,5.419466800885215e-13
12951,22,9,2149.65,3,4,4,3.04.04.0,11,0,0,6.952293415149628e-13
12953,158,1,498.96,1,1,2,1.01.02.0,4,1,0,0.00890055707604394
12954,274,1,162.45,1,1,1,1.01.01.0,3,1,1,0.999999964634196
12956,320,3,413.82,1,3,2,1.03.02.0,6,1,1,0.9999999999991254
12957,177,5,4689.43,1,3,4,1.03.04.0,8,1,0,0.7838064680145844
12958,36,2,539.49,3,2,2,3.02.02.0,7,0,0,2.72913005357194e-12
12959,120,1,150.95,2,1,1,2.01.01.0,4,0,0,5.284430601667057e-06
12960,49,4,1322.07,3,3,3,3.03.03.0,9,0,0,9.456666830669562e-11
12961,15,1,211.99,4,1,1,4.01.01.0,6,0,0,2.7697989537634307e-14
12963,1,5,1744.96,4,3,4,4.03.04.0,11,0,0,2.730114098021408e-14
12964,73,1,132.24,2,1,1,2.01.01.0,4,0,0,5.575196885518333e-10
12967,7,2,2646.02,4,2,4,4.02.04.0,10,0,0,9.476192748426836e-14
12969,238,1,122.45,1,1,1,1.01.01.0,3,1,1,0.9999605777181392
12970,16,6,1072.73,4,4,3,4.04.03.0,11,0,0,3.7797086665423073e-13
12971,2,33,4782.88,4,4,4,4.04.04.0,12,3,0,1.7216476098782383e-16
12972,49,4,1161.2,3,3,3,3.03.03.0,9,0,0,9.299484388836942e-11
12973,49,1,385.55,3,1,2,3.01.02.0,6,0,0,2.1207041164796216e-11
12974,201,1,264.15,1,1,1,1.01.01.0,3,1,1,0.9502118076435342
12975,72,6,2100.09,2,4,4,2.04.04.0,10,0,0,1.1526029486778676e-08
12976,14,7,2417.78,4,4,4,4.04.04.0,12,0,0,4.692749942953768e-13
12977,137,3,478.39,1,3,2,1.03.02.0,6,0,0,0.0003804769444660594
12978,21,5,2502.82,3,3,4,3.03.04.0,10,0,0,7.291925261483169e-13
12979,365,1,517.7,1,1,2,1.01.02.0,4,1,1,0.9999999999999996
12980,22,12,8870.880000000001,3,4,4,3.04.04.0,11,0,0,7.155447150232786e-13
12982,30,7,2354.27,3,4,4,3.04.04.0,11,0,0,5.278963517405324e-12
12983,234,1,490.08,1,1,2,1.01.02.0,4,1,1,0.9999585065860762
12986,64,10,2729.84,2,4,4,2.04.04.0,10,0,0,1.058278059950909e-09
12987,56,3,753.51,2,3,3,2.03.03.0,8,0,0,2.1871162600676834e-10
12989,60,18,6627.64,2,4,4,2.04.04.0,10,0,0,1.2160245515559022e-10
12990,53,4,546.0,3,3,2,3.03.02.0,8,0,0,9.538824645279258e-11
12991,25,1,261.06,3,1,1,3.01.01.0,5,0,0,9.797217302491227e-14
12992,361,1,93.35,1,1,1,1.01.01.0,3,1,1,0.9999999999999984
12993,81,4,844.87,2,3,3,2.03.03.0,8,0,0,2.2995134535877593e-08
12996,11,1,355.5,4,1,2,4.01.02.0,7,0,0,2.5708025065629407e-14
12997,30,4,884.02,3,3,3,3.03.03.0,9,0,0,2.2317244143184106e-12
12998,128,3,920.08,2,3,3,2.03.03.0,8,0,0,0.00027417045731387347
13000,361,1,497.65,1,1,2,1.01.02.0,4,1,1,0.9999999999999993
13001,40,20,14353.28,3,4,4,3.04.04.0,11,0,0,7.042674699150496e-12
13002,52,2,293.18,3,2,1,3.02.01.0,6,0,0,3.012131642223772e-11
13004,22,18,5994.94,3,4,4,3.04.04.0,11,0,0,1.3844001030448746e-13
13005,67,2,485.98,2,2,2,2.02.02.0,6,0,0,5.708213476802169e-10
13007,215,1,175.25,1,1,1,1.01.01.0,3,1,1,0.9965523755381993
13008,33,2,382.66,3,2,2,3.02.02.0,7,0,0,1.4967434698181837e-12
13009,308,1,234.0,1,1,1,1.01.01.0,3,1,1,0.999999999953316
13010,10,2,330.12,4,2,2,4.02.02.0,8,0,0,3.3621771488324486e-14
13011,8,1,50.55,4,1,1,4.01.01.0,6,0,0,6.966086436361027e-15
13012,65,3,1310.99,2,3,3,2.03.03.0,8,0,0,1.337946247514141e-09
13013,7,18,7814.83,4,4,4,4.04.04.0,12,0,0,1.795595178046902e-14
13014,68,1,1914.8,2,1,4,2.01.04.0,7,0,0,2.006568994919899e-09
13015,74,6,3240.14,2,4,4,2.04.04.0,10,0,0,1.9162532184134253e-08
13018,49,7,2485.46,3,4,4,3.04.04.0,11,0,0,2.1665117718793833e-10
13019,15,6,1229.95,4,4,3,4.04.03.0,11,0,0,3.162124053690505e-13
13020,198,2,618.96,1,2,2,1.02.02.0,5,1,1,0.972265400087722
13021,10,8,2270.86,4,4,4,4.04.04.0,12,0,0,1.6951126618123504e-13
13022,65,1,65.3,2,1,1,2.01.01.0,4,0,0,1.165422440910167e-10
13023,164,1,759.13,1,1,3,1.01.03.0,5,1,0,0.05586843724470137
13024,106,2,555.87,2,2,2,2.02.02.0,6,0,0,1.1450065801630746e-06
13025,367,1,323.39,1,1,2,1.01.02.0,4,1,1,0.9999999999999998
13026,124,4,757.72,2,3,3,2.03.03.0,8,0,0,9.889385382502088e-05
13027,21,13,10423.2,3,4,4,3.04.04.0,11,0,0,5.534487627466933e-13
13029,10,2,679.8,4,2,2,4.02.02.0,8,0,0,3.486930482626717e-14
13030,4,1,427.74,4,1,2,4.01.02.0,7,0,0,6.624958023825121e-15
13031,43,5,3419.27,3,3,4,3.03.04.0,10,0,0,5.825957850079241e-11
13032,28,7,1833.37,3,4,4,3.04.04.0,11,0,0,3.386814823352345e-12
13033,65,1,30.0,2,1,1,2.01.01.0,4,0,0,1.1611440044452718e-10
13034,5,2,279.91,4,2,1,4.02.01.0,7,0,0,6.336953513164686e-15
13035,67,1,442.32,2,1,2,2.01.02.0,5,0,0,3.566406564752226e-10
13036,320,1,307.1,1,1,1,1.01.01.0,3,1,1,0.9999999999955256
13037,35,9,3033.88,3,4,4,3.04.04.0,11,0,0,9.590780580081172e-12
13039,220,4,1010.73,1,3,3,1.03.03.0,7,1,1,0.9998514744535942
13041,86,4,799.13,2,3,3,2.03.03.0,8,0,0,6.060851704259962e-08
13042,234,3,1556.54,1,3,3,1.03.03.0,7,1,1,0.9999926607884477
13044,128,10,4293.43,2,4,4,2.04.04.0,10,0,0,0.00032299319706876315
13045,37,2,503.64,3,2,2,3.02.02.0,7,0,0,3.3036614452683457e-12
13046,92,1,319.94,2,1,2,2.01.02.0,5,0,0,4.5870165780898834e-08
13047,9,17,5557.62,4,4,4,4.04.04.0,12,0,0,2.6209917201982655e-14
13048,72,5,2248.3,2,3,4,2.03.04.0,9,0,0,7.346700106994563e-09
13049,25,2,751.5600000000001,3,2,3,3.02.03.0,8,0,0,6.5251815475892e-13
13050,2,19,6507.67,4,4,4,4.04.04.0,12,0,0,4.7302741816897806e-15
13051,214,2,155.8,1,2,1,1.02.01.0,4,1,1,0.997363346718517
13052,56,6,2820.38,2,4,4,2.04.04.0,10,0,0,5.50524269406781e-10
13053,257,1,127.65,1,1,1,1.01.01.0,3,1,1,0.9999990266993896
13055,65,1,1106.7,2,1,3,2.01.03.0,6,0,0,5.15949468635102e-10
13056,187,1,209.48,1,1,1,1.01.01.0,3,1,1,0.5538501594218237
13057,166,3,722.09,1,3,3,1.03.03.0,7,1,0,0.18094465459316
13059,49,9,2119.77,3,4,4,3.04.04.0,11,0,0,1.3329076979358859e-10
13063,116,1,188.4,2,1,1,2.01.01.0,4,0,0,2.4339972597277718e-06
13064,186,2,561.25,1,2,2,1.02.02.0,5,1,1,0.7709231204760411
13065,9,5,1055.05,4,3,3,4.03.03.0,10,0,0,6.056338829044987e-14
13067,45,2,393.05,3,2,2,3.02.02.0,7,0,0,1.551455413607049e-11
13069,5,16,5247.01,4,4,4,4.04.04.0,12,0,0,1.456276444632328e-14
13070,95,3,522.9,2,3,2,2.03.02.0,7,0,0,2.1334476941986551e-07
13071,248,1,129.22,1,1,1,1.01.01.0,3,1,1,0.9999943828595913
13073,47,2,418.08,3,2,2,3.02.02.0,7,0,0,2.2964598052889136e-11
13074,147,4,1378.74,1,3,3,1.03.03.0,7,1,0,0.00464984115920935
13076,93,1,135.4,2,1,1,2.01.01.0,4,0,0,2.7432970282687656e-08
13077,2,8,2335.4,4,4,4,4.04.04.0,12,0,0,3.592287472697778e-14
13078,2,32,16904.510000000002,4,4,4,4.04.04.0,12,3,0,7.614541286888347e-16
13079,53,1,199.08,3,1,1,3.01.01.0,5,0,0,2.2746559182292263e-11
13080,37,3,222.65,3,3,1,3.03.01.0,7,0,0,2.5649214878403594e-12
13081,7,19,30867.77,4,4,4,4.04.04.0,12,3,0,1.5853521653112276e-13
13082,60,12,3722.12,2,4,4,2.04.04.0,10,0,0,3.441214737507143e-10
13083,61,1,91.68,2,1,1,2.01.01.0,4,0,0,5.361707491968939e-11
13084,127,1,122.4,2,1,1,2.01.01.0,4,0,0,2.0599375936348993e-05
13085,315,6,2017.2,1,4,4,1.04.04.0,9,1,1,0.9999999999995155
13086,18,1,439.33,4,1,2,4.01.02.0,7,0,0,1.0139494916079724e-13
13087,362,1,313.64,1,1,2,1.01.02.0,4,1,1,0.9999999999999993
13088,53,1,236.11,3,1,1,3.01.01.0,5,0,0,2.283448833454397e-11
13089,4,109,57912.03,4,4,4,4.04.04.0,12,3,0,2.639065578973256e-21
13090,1,13,5192.27,4,4,4,4.04.04.0,12,0,0,1.3002106653167774e-14
13091,365,2,1976.0,1,2,4,1.02.04.0,7,1,1,1.0
13092,50,7,1662.45,3,4,3,3.04.03.0,10,0,0,1.212309171471169e-10
13093,9,48,47111.18,4,4,4,4.04.04.0,12,3,0,1.9289070466430148e-15
13094,4,2,505.8,4,2,2,4.02.02.0,8,0,0,1.0641652063164361e-14
13096,30,1,419.7000000000001,3,1,2,3.01.02.0,6,0,0,5.25713547797951e-13
13097,24,18,7378.8,3,4,4,3.04.04.0,11,0,0,2.360842281395054e-13
13101,134,3,594.21,2,3,2,2.03.02.0,7,0,0,0.00042782757809855425
13102,1,14,5272.83,4,4,4,4.04.04.0,12,0,0,1.0482190992084232e-14
13103,73,2,465.7000000000001,2,2,2,2.02.02.0,6,0,0,1.8329197438250283e-09
13104,51,3,610.62,3,3,2,3.03.02.0,8,0,0,8.136522256094473e-11
13105,72,1,72.0,2,1,1,2.01.01.0,4,0,0,4.5597488466202344e-10
13106,49,1,526.96,3,1,2,3.01.02.0,6,0,0,2.1521807931076388e-11
13107,49,5,3721.45,3,3,4,3.03.04.0,10,0,0,1.9346463961037365e-10
13108,8,2,748.46,4,2,3,4.02.03.0,9,0,0,4.7409331160137644e-14
13109,187,1,347.49,1,1,2,1.01.02.0,4,1,1,0.715091903904551
13110,73,5,1468.8000000000002,2,3,3,2.03.03.0,8,0,0,4.12965183563442e-09
13111,354,1,321.88000000000005,1,1,2,1.01.02.0,4,1,1,0.9999999999999971
13112,177,1,20.6,1,1,1,1.01.01.0,3,1,0,0.14788620641218983
13113,2,14,6379.77,4,4,4,4.04.04.0,12,0,0,1.4293334700431656e-14
13114,366,1,234.38,1,1,1,1.01.01.0,3,1,1,0.9999999999999993
13115,15,6,3199.92,4,4,4,4.04.04.0,12,0,0,7.737825459723876e-13
13117,1,12,1658.9,4,4,3,4.04.03.0,11,0,0,5.647265602658847e-15
13118,12,4,1217.6,4,3,3,4.03.03.0,10,0,0,1.3821423365988903e-13
13119,304,1,134.9,1,1,1,1.01.01.0,3,1,1,0.9999999998971922
13123,108,2,506.75,2,2,2,2.02.02.0,6,0,0,1.6817912152055846e-06
13124,21,1,916.12,3,1,3,3.01.03.0,7,0,0,1.9114858004546406e-13
13125,159,1,158.57,1,1,1,1.01.01.0,3,1,0,0.00525655833948438
13126,2,7,1898.61,4,4,4,4.04.04.0,12,0,0,4.293521687123161e-14
13128,267,1,263.5,1,1,1,1.01.01.0,3,1,1,0.999999863175003
13129,88,2,233.25,2,2,1,2.02.01.0,5,0,0,1.667350212005941e-08
13131,54,4,2240.47,2,3,4,2.03.04.0,9,0,0,2.755892369775836e-10
13133,95,1,90.65,2,1,1,2.01.01.0,4,0,0,4.0312051126446465e-08
13134,38,2,681.65,3,2,2,3.02.02.0,7,0,0,4.089251348116646e-12
13135,127,1,275.45,2,1,1,2.01.01.0,4,0,0,2.0930484948074344e-05
13136,11,8,3666.95,4,4,4,4.04.04.0,12,0,0,2.3821210851649144e-13
13137,22,8,4062.29,3,4,4,3.04.04.0,11,0,0,1.0614027469575908e-12
13138,8,2,504.85,4,2,2,4.02.02.0,8,0,0,2.3192095909962687e-14
13139,73,1,3138.04,2,1,4,2.01.04.0,7,0,0,6.0363162907422915e-09
13140,2,3,791.96,4,3,3,4.03.03.0,10,0,0,2.358115375912266e-14
13141,21,12,5279.83,3,4,4,3.04.04.0,11,0,0,4.0509007290103196e-13
13143,220,1,405.1,1,1,2,1.01.02.0,4,1,1,0.9993604516709184
13144,67,1,24.4,2,1,1,2.01.01.0,4,0,0,1.713245714162969e-10
13145,8,4,805.0,4,3,3,4.03.03.0,10,0,0,6.074479510284357e-14
13148,25,14,4914.6900000000005,3,4,4,3.04.04.0,11,0,0,5.432371226571215e-13
13150,120,3,449.97,2,3,2,2.03.02.0,7,0,0,2.758081909953425e-05
13151,261,2,1322.87,1,2,3,1.02.03.0,6,1,1,0.9999999376989058
13152,53,7,2146.38,3,4,4,3.04.04.0,11,0,0,4.5581847730216536e-10
13154,35,3,1624.84,3,3,3,3.03.03.0,9,0,0,7.986128953158537e-12
13155,4,3,778.42,4,3,3,4.03.03.0,10,0,0,3.4764768556961366e-14
13156,21,3,1586.54,3,3,3,3.03.03.0,9,0,0,5.203487610019906e-13
13157,45,5,3946.14,3,3,4,3.03.04.0,10,0,0,9.08645926430586e-11
13158,24,1,307.12,3,1,1,3.01.01.0,5,0,0,8.102022237196347e-14
13161,136,1,366.13,2,1,2,2.01.02.0,5,0,0,0.00024301219041243904
13162,16,12,7587.2,4,4,4,4.04.04.0,12,0,0,3.87695939175324e-13
13163,246,1,17.65,1,1,1,1.01.01.0,3,1,1,0.9999916102411096
13164,205,2,372.2,1,2,2,1.02.02.0,5,1,1,0.9925696486457048
13165,49,1,429.68,3,1,2,3.01.02.0,6,0,0,2.1304773486742543e-11
13166,50,1,466.98,3,1,2,3.01.02.0,6,0,0,2.5987122527800903e-11
13167,26,1,333.82,3,1,2,3.01.02.0,6,0,0,2.3905027555515066e-13
13168,178,1,556.12,1,1,2,1.01.02.0,4,1,0,0.30766217345731456
13169,198,1,127.2,1,1,1,1.01.01.0,3,1,1,0.9129570519164484
13172,36,1,69.6,3,1,1,3.01.01.0,5,0,0,8.184038419276309e-13
13173,3,10,2285.7,4,4,4,4.04.04.0,12,0,0,2.775248296899885e-14
13174,5,10,6677.81,4,4,4,4.04.04.0,12,0,0,6.474820456554188e-14
13175,218,2,831.45,1,2,3,1.02.03.0,6,1,1,0.9997154699373401
13177,66,1,229.75,2,1,1,2.01.01.0,4,0,0,1.4405159437709167e-10
13178,33,10,8333.72,3,4,4,3.04.04.0,11,0,0,9.02137910805109e-12
13179,254,1,572.3100000000001,1,1,2,1.01.02.0,4,1,1,0.9999991636147877
13180,243,1,86.10000000000001,1,1,1,1.01.01.0,3,1,1,0.9999850572757517
13181,17,1,359.69,4,1,2,4.01.02.0,7,0,0,8.275975625905384e-14
13183,30,6,3078.4,3,4,4,3.04.04.0,11,0,0,7.1206853481404715e-12
13187,260,3,130.99,1,3,1,1.03.01.0,5,1,1,0.9999997863375599
13190,180,3,570.66,1,3,2,1.03.02.0,6,1,0,0.6251833306781137
13191,294,1,164.69,1,1,1,1.01.01.0,3,1,1,0.9999999992811925
13192,171,4,1646.64,1,3,3,1.03.03.0,7,1,0,0.3399447420589588
13194,57,1,412.08,2,1,2,2.01.02.0,5,0,0,5.0690630635147464e-11
13195,50,1,172.38,3,1,1,3.01.01.0,5,0,0,1.2645241082888364e-11
13196,79,3,1271.06,2,3,3,2.03.03.0,8,0,0,2.0367635586221994e-08
13197,245,1,373.0100000000001,1,1,2,1.01.02.0,4,1,1,0.999995070940609
13198,23,2,1572.99,3,2,3,3.02.03.0,8,0,0,4.81475932824765e-13
13199,2,30,6615.77,4,4,4,4.04.04.0,12,3,0,4.078510708464967e-16
13201,138,4,1240.61,1,3,3,1.03.03.0,7,0,0,0.0007971211036631679
13202,30,7,1580.3,3,4,3,3.04.03.0,10,0,0,2.4435798230442593e-12
13203,22,6,1778.79,3,4,4,3.04.04.0,11,0,0,1.3090848110112563e-12
13204,367,1,966.66,1,1,3,1.01.03.0,5,1,1,0.9999999999999998
13205,79,1,2803.2,2,1,4,2.01.04.0,7,0,0,1.8757790292173706e-08
13206,36,13,8377.32,3,4,4,3.04.04.0,11,0,0,8.306259160345208e-12
13207,87,2,285.6,2,2,1,2.02.01.0,5,0,0,1.3797555098743361e-08
13208,85,3,764.6,2,3,3,2.03.03.0,8,0,0,6.217054082692413e-08
13209,150,5,2617.9,1,3,4,1.03.04.0,8,1,0,0.014964397270998322
13211,17,7,1531.9,4,4,3,4.04.03.0,11,0,0,3.851429087919586e-13
13213,19,6,2330.94,3,4,4,3.04.04.0,11,0,0,7.729859747530164e-13
13214,53,7,3264.23,3,4,4,3.04.04.0,11,0,0,5.121222040302821e-10
13215,38,1,81.6,3,1,1,3.01.01.0,5,0,0,1.2097555222995602e-12
13217,291,1,132.5,1,1,1,1.01.01.0,3,1,1,0.9999999987062524
13219,254,1,76.23,1,1,1,1.01.01.0,3,1,1,0.9999982446900648
13220,211,1,516.8,1,1,2,1.01.02.0,4,1,1,0.9963620610037591
13222,213,1,88.5,1,1,1,1.01.01.0,3,1,1,0.9948725715990694
13223,59,4,805.9200000000001,2,3,3,2.03.03.0,8,0,0,3.153674739958037e-10
13225,57,9,9796.23,2,4,4,2.04.04.0,10,0,0,7.069683264201751e-10
13226,29,1,204.25,3,1,1,3.01.01.0,5,0,0,2.1227852951112725e-13
13230,1,17,3553.81,4,4,4,4.04.04.0,12,0,0,4.477620043243661e-15
13233,56,2,571.34,2,2,2,2.02.02.0,6,0,0,6.758251681590991e-11
13234,308,2,356.95,1,2,2,1.02.02.0,5,1,1,0.9999999999854852
13237,23,1,643.0,3,1,2,3.01.02.0,6,0,0,1.3762550030140958e-13
13238,66,2,305.9,2,2,1,2.02.01.0,5,0,0,2.313436418414984e-10
13239,73,4,1265.13,2,3,3,2.03.03.0,8,0,0,5.0571342158003e-09
13240,1,5,1074.87,4,3,3,4.03.03.0,10,0,0,1.2774948013648883e-14
13241,47,1,115.58,3,1,1,3.01.01.0,5,0,0,7.0077164166457306e-12
13242,87,4,429.0,2,3,2,2.03.02.0,7,0,0,3.555317643092743e-08
13243,85,4,677.97,2,3,2,2.03.02.0,7,0,0,2.4714800569678992e-08
13245,68,1,558.72,2,1,2,2.01.02.0,5,0,0,4.386229237143946e-10
13246,29,5,1400.13,3,3,3,3.03.03.0,9,0,0,1.5495074250204572e-12
13249,37,6,897.52,3,4,3,3.04.03.0,10,0,0,1.1129935931126871e-11
13250,96,2,256.04,2,2,1,2.02.01.0,5,0,0,7.93973281184103e-08
13251,38,1,252.68,3,1,1,3.01.01.0,5,0,0,1.2315125025201642e-12
13252,30,2,399.3,3,2,2,3.02.02.0,7,0,0,8.358336843288529e-13
13253,66,2,1920.71,2,2,4,2.02.04.0,8,0,0,2.166847443018807e-09
13254,12,1,51.41,4,1,1,4.01.01.0,6,0,0,1.5184542201132843e-14
13255,9,2,504.95,4,2,2,4.02.02.0,8,0,0,2.817980643853752e-14
13257,72,1,149.75,2,1,1,2.01.01.0,4,0,0,4.5968362964371273e-10
13258,15,2,336.6,4,2,2,4.02.02.0,8,0,0,8.910072099540351e-14
13259,33,8,1141.06,3,4,3,3.04.03.0,10,0,0,3.347532887015661e-12
13262,25,2,373.16,3,2,2,3.02.02.0,7,0,0,3.147528319530899e-13
13263,29,4,1250.62,3,3,3,3.03.03.0,9,0,0,1.908250537680401e-12
13264,78,1,722.5600000000001,2,1,3,2.01.03.0,6,0,0,6.236493277465049e-09
13266,49,7,2300.78,3,4,4,3.04.04.0,11,0,0,2.1252227375444388e-10
13267,2,18,5236.77,4,4,4,4.04.04.0,12,0,0,5.1830593831977025e-15
13269,5,14,3545.47,4,4,4,4.04.04.0,12,0,0,1.9083786703665555e-14
13270,2,1,590.0,4,1,2,4.01.02.0,7,0,0,4.563922711169549e-15
13274,45,1,360.85,3,1,2,3.01.02.0,6,0,0,9.704842630752137e-12
13275,19,2,241.66,3,2,1,3.02.01.0,6,0,0,4.8412531833219416e-14
13276,33,3,1348.33,3,3,3,3.03.03.0,9,0,0,5.255784279628973e-12
13277,16,3,264.9,4,3,1,4.03.01.0,8,0,0,8.590598480240081e-14
13278,35,3,893.12,3,3,3,3.03.03.0,9,0,0,7.399913862489297e-12
13280,15,4,1507.77,4,3,3,4.03.03.0,10,0,0,2.555425015653979e-13
13281,75,1,350.85,2,1,2,2.01.02.0,5,0,0,1.6781847739800846e-09
13282,42,1,181.05,3,1,1,3.01.01.0,5,0,0,2.6642290758974818e-12
13283,203,2,279.7,1,2,1,1.02.01.0,4,1,1,0.9782445042946963
13285,236,2,655.47,1,2,2,1.02.02.0,5,1,1,0.9999826609552362
13286,236,1,734.91,1,1,3,1.01.03.0,5,1,1,0.999986252452788
13287,239,3,781.59,1,3,3,1.03.03.0,7,1,1,0.9999969956560677
13288,79,5,927.61,2,3,3,2.03.03.0,8,0,0,1.2559894223256276e-08
13289,359,1,307.95,1,1,1,1.01.01.0,3,1,1,0.9999999999999978
13290,74,1,208.63,2,1,1,2.01.01.0,4,0,0,6.828263440283398e-10
13291,50,10,2959.73,3,4,4,3.04.04.0,11,0,0,1.4131688359348979e-10
